--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
demo_image/cropped_142.png	ded                      	0.0247
demo_image/cropped_143.png	for                      	0.0536
demo_image/cropped_144.png	eted                     	0.0031
demo_image/cropped_145.png	the                      	0.1422
demo_image/cropped_146.png	the                      	0.0350
demo_image/cropped_147.png	eti                      	0.0172
demo_image/cropped_148.png	off                      	0.3153
demo_image/cropped_149.png	apr                      	0.0170
demo_image/cropped_150.png	eti                      	0.0515
demo_image/cropped_151.png	ofo                      	0.0648
demo_image/cropped_152.png	in                       	0.0509
demo_image/cropped_153.png	the                      	0.1269
demo_image/cropped_154.png	ffi                      	0.0898
demo_image/cropped_155.png	for                      	0.0545
demo_image/cropped_156.png	and                      	0.0500
demo_image/cropped_157.png	the                      	0.1197
demo_image/cropped_158.png	any                      	0.0300
demo_image/cropped_159.png	kind                     	0.0051
demo_image/cropped_160.png	to                       	0.1130
demo_image/cropped_161.png	to                       	0.0382
demo_image/cropped_162.png	can                      	0.3362
demo_image/cropped_163.png	cll                      	0.0167
demo_image/cropped_164.png	the                      	0.0976
demo_image/cropped_165.png	a                        	0.1512
demo_image/cropped_166.png	the                      	0.1143
demo_image/cropped_167.png	and                      	0.0927
demo_image/cropped_168.png	ear                      	0.0644
demo_image/cropped_169.png	ded                      	0.0247
demo_image/cropped_170.png	for                      	0.0536
demo_image/cropped_171.png	eted                     	0.0031
demo_image/cropped_172.png	the                      	0.1422
demo_image/cropped_173.png	the                      	0.0350
demo_image/cropped_174.png	eti                      	0.0172
demo_image/cropped_175.png	off                      	0.3153
demo_image/cropped_176.png	apr                      	0.0170
demo_image/cropped_177.png	eti                      	0.0515
demo_image/cropped_178.png	ofo                      	0.0648
demo_image/cropped_179.png	in                       	0.0509
demo_image/cropped_180.png	the                      	0.1269
demo_image/cropped_181.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1130
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1130
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1130
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1130
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	the                      	0.0350
demo_image/cropped_33.png	eti                      	0.0172
demo_image/cropped_34.png	off                      	0.3153
demo_image/cropped_35.png	in                       	0.0509
demo_image/cropped_36.png	the                      	0.1269
demo_image/cropped_37.png	ffi                      	0.0898
demo_image/cropped_38.png	any                      	0.0300
demo_image/cropped_39.png	kind                     	0.0051
demo_image/cropped_40.png	to                       	0.1130
demo_image/cropped_41.png	for                      	0.0536
demo_image/cropped_42.png	eted                     	0.0031
demo_image/cropped_43.png	the                      	0.1422
demo_image/cropped_44.png	the                      	0.0350
demo_image/cropped_45.png	eti                      	0.0172
demo_image/cropped_46.png	off                      	0.3153
demo_image/cropped_47.png	in                       	0.0509
demo_image/cropped_48.png	the                      	0.1269
demo_image/cropped_49.png	ffi                      	0.0898
demo_image/cropped_50.png	any                      	0.0300
demo_image/cropped_51.png	kind                     	0.0051
demo_image/cropped_52.png	to                       	0.1130
demo_image/cropped_53.png	for                      	0.0536
demo_image/cropped_54.png	eted                     	0.0031
demo_image/cropped_55.png	the                      	0.1422
demo_image/cropped_56.png	the                      	0.0350
demo_image/cropped_57.png	eti                      	0.0172
demo_image/cropped_58.png	off                      	0.3153
demo_image/cropped_59.png	apr                      	0.0170
demo_image/cropped_60.png	eti                      	0.0515
demo_image/cropped_61.png	ofo                      	0.0648
demo_image/cropped_62.png	in                       	0.0509
demo_image/cropped_63.png	the                      	0.1269
demo_image/cropped_64.png	ffi                      	0.0898
demo_image/cropped_65.png	any                      	0.0300
demo_image/cropped_66.png	kind                     	0.0051
demo_image/cropped_67.png	to                       	0.1130
demo_image/cropped_68.png	the                      	0.0976
demo_image/cropped_69.png	a                        	0.1512
demo_image/cropped_70.png	the                      	0.1143
demo_image/cropped_71.png	for                      	0.0536
demo_image/cropped_72.png	eted                     	0.0031
demo_image/cropped_73.png	the                      	0.1422
demo_image/cropped_74.png	the                      	0.0350
demo_image/cropped_75.png	eti                      	0.0172
demo_image/cropped_76.png	off                      	0.3153
demo_image/cropped_77.png	apr                      	0.0170
demo_image/cropped_78.png	eti                      	0.0515
demo_image/cropped_79.png	ofo                      	0.0648
demo_image/cropped_80.png	in                       	0.0509
demo_image/cropped_81.png	the                      	0.1269
demo_image/cropped_82.png	ffi                      	0.0898
demo_image/cropped_83.png	any                      	0.0300
demo_image/cropped_84.png	kind                     	0.0051
demo_image/cropped_85.png	to                       	0.1130
demo_image/cropped_86.png	the                      	0.0976
demo_image/cropped_87.png	a                        	0.1512
demo_image/cropped_88.png	the                      	0.1143
demo_image/cropped_89.png	and                      	0.0927
demo_image/cropped_90.png	ear                      	0.0644
demo_image/cropped_91.png	ded                      	0.0247
demo_image/cropped_92.png	for                      	0.0536
demo_image/cropped_93.png	eted                     	0.0031
demo_image/cropped_94.png	the                      	0.1422
demo_image/cropped_95.png	the                      	0.0350
demo_image/cropped_96.png	eti                      	0.0172
demo_image/cropped_97.png	off                      	0.3153
demo_image/cropped_98.png	apr                      	0.0170
demo_image/cropped_99.png	eti                      	0.0515
demo_image/cropped_100.png	ofo                      	0.0648
demo_image/cropped_101.png	in                       	0.0509
demo_image/cropped_102.png	the                      	0.1269
demo_image/cropped_103.png	ffi                      	0.0898
demo_image/cropped_104.png	for                      	0.0545
demo_image/cropped_105.png	and                      	0.0500
demo_image/cropped_106.png	the                      	0.1197
demo_image/cropped_107.png	any                      	0.0300
demo_image/cropped_108.png	kind                     	0.0051
demo_image/cropped_109.png	to                       	0.1130
demo_image/cropped_110.png	the                      	0.0976
demo_image/cropped_111.png	a                        	0.1512
demo_image/cropped_112.png	the                      	0.1143
demo_image/cropped_113.png	and                      	0.0927
demo_image/cropped_114.png	ear                      	0.0644
demo_image/cropped_115.png	ded                      	0.0247
demo_image/cropped_116.png	for                      	0.0536
demo_image/cropped_117.png	eted                     	0.0031
demo_image/cropped_118.png	the                      	0.1422
demo_image/cropped_119.png	the                      	0.0350
demo_image/cropped_120.png	eti                      	0.0172
demo_image/cropped_121.png	off                      	0.3153
demo_image/cropped_122.png	apr                      	0.0170
demo_image/cropped_123.png	eti                      	0.0515
demo_image/cropped_124.png	ofo                      	0.0648
demo_image/cropped_125.png	in                       	0.0509
demo_image/cropped_126.png	the                      	0.1269
demo_image/cropped_127.png	ffi                      	0.0898
demo_image/cropped_128.png	for                      	0.0545
demo_image/cropped_129.png	and                      	0.0500
demo_image/cropped_130.png	the                      	0.1197
demo_image/cropped_131.png	any                      	0.0300
demo_image/cropped_132.png	kind                     	0.0051
demo_image/cropped_133.png	to                       	0.1130
demo_image/cropped_134.png	to                       	0.0382
demo_image/cropped_135.png	can                      	0.3362
demo_image/cropped_136.png	cll                      	0.0167
demo_image/cropped_137.png	the                      	0.0976
demo_image/cropped_138.png	a                        	0.1512
demo_image/cropped_139.png	the                      	0.1143
demo_image/cropped_140.png	and                      	0.0927
demo_image/cropped_141.png	ear                      	0.0644
demo_image/cropped_142.png	ded                      	0.0247
demo_image/cropped_143.png	for                      	0.0536
demo_image/cropped_144.png	eted                     	0.0031
demo_image/cropped_145.png	the                      	0.1422
demo_image/cropped_146.png	the                      	0.0350
demo_image/cropped_147.png	eti                      	0.0172
demo_image/cropped_148.png	off                      	0.3153
demo_image/cropped_149.png	apr                      	0.0170
demo_image/cropped_150.png	eti                      	0.0515
demo_image/cropped_151.png	ofo                      	0.0648
demo_image/cropped_152.png	in                       	0.0509
demo_image/cropped_153.png	the                      	0.1269
demo_image/cropped_154.png	ffi                      	0.0898
demo_image/cropped_155.png	for                      	0.0545
demo_image/cropped_156.png	and                      	0.0500
demo_image/cropped_157.png	the                      	0.1197
demo_image/cropped_158.png	any                      	0.0300
demo_image/cropped_159.png	kind                     	0.0051
demo_image/cropped_160.png	to                       	0.1130
demo_image/cropped_161.png	to                       	0.0382
demo_image/cropped_162.png	can                      	0.3362
demo_image/cropped_163.png	cll                      	0.0167
demo_image/cropped_164.png	the                      	0.0976
demo_image/cropped_165.png	a                        	0.1512
demo_image/cropped_166.png	the                      	0.1143
demo_image/cropped_167.png	and                      	0.0927
demo_image/cropped_168.png	ear                      	0.0644
demo_image/cropped_169.png	ded                      	0.0247
demo_image/cropped_170.png	for                      	0.0536
demo_image/cropped_171.png	eted                     	0.0031
demo_image/cropped_172.png	the                      	0.1422
demo_image/cropped_173.png	the                      	0.0350
demo_image/cropped_174.png	eti                      	0.0172
demo_image/cropped_175.png	off                      	0.3153
demo_image/cropped_176.png	apr                      	0.0170
demo_image/cropped_177.png	eti                      	0.0515
demo_image/cropped_178.png	ofo                      	0.0648
demo_image/cropped_179.png	in                       	0.0509
demo_image/cropped_180.png	the                      	0.1269
demo_image/cropped_181.png	ffi                      	0.0898
demo_image/cropped_182.png	for                      	0.0545
demo_image/cropped_183.png	and                      	0.0500
demo_image/cropped_184.png	the                      	0.1197
demo_image/cropped_185.png	any                      	0.0300
demo_image/cropped_186.png	kind                     	0.0051
demo_image/cropped_187.png	to                       	0.1130
demo_image/cropped_188.png	to                       	0.0382
demo_image/cropped_189.png	can                      	0.3362
demo_image/cropped_190.png	cll                      	0.0167
demo_image/cropped_191.png	a                        	0.1442
demo_image/cropped_192.png	his                      	0.0147
demo_image/cropped_193.png	17                       	0.0624
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_194.png	the                      	0.0976
demo_image/cropped_195.png	a                        	0.1512
demo_image/cropped_196.png	the                      	0.1143
demo_image/cropped_197.png	and                      	0.0927
demo_image/cropped_198.png	ear                      	0.0644
demo_image/cropped_199.png	ded                      	0.0247
demo_image/cropped_200.png	for                      	0.0536
demo_image/cropped_201.png	eted                     	0.0031
demo_image/cropped_202.png	the                      	0.1422
demo_image/cropped_203.png	the                      	0.0350
demo_image/cropped_204.png	eti                      	0.0172
demo_image/cropped_205.png	off                      	0.3153
demo_image/cropped_206.png	apr                      	0.0170
demo_image/cropped_207.png	eti                      	0.0515
demo_image/cropped_208.png	ofo                      	0.0648
demo_image/cropped_209.png	in                       	0.0509
demo_image/cropped_210.png	the                      	0.1268
demo_image/cropped_211.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1423
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1423
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1131
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1423
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1131
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1131
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1131
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1131
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1131
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	the                      	0.0350
demo_image/cropped_33.png	eti                      	0.0172
demo_image/cropped_34.png	off                      	0.3153
demo_image/cropped_35.png	in                       	0.0509
demo_image/cropped_36.png	the                      	0.1268
demo_image/cropped_37.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1423
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1423
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1131
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1423
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1131
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1131
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1131
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1131
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1131
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	in                       	0.0510
demo_image/cropped_33.png	the                      	0.1269
demo_image/cropped_34.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1131
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1131
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1131
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	in                       	0.0509
demo_image/cropped_33.png	the                      	0.1269
demo_image/cropped_34.png	ffi                      	0.0898
demo_image/cropped_35.png	any                      	0.0300
demo_image/cropped_36.png	kind                     	0.0051
demo_image/cropped_37.png	to                       	0.1131
demo_image/cropped_38.png	for                      	0.0536
demo_image/cropped_39.png	eted                     	0.0031
demo_image/cropped_40.png	the                      	0.1422
demo_image/cropped_41.png	apr                      	0.0170
demo_image/cropped_42.png	eti                      	0.0515
demo_image/cropped_43.png	ofo                      	0.0648
demo_image/cropped_44.png	in                       	0.0509
demo_image/cropped_45.png	the                      	0.1269
demo_image/cropped_46.png	ffi                      	0.0897
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1131
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1131
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1131
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1131
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	in                       	0.0509
demo_image/cropped_33.png	the                      	0.1269
demo_image/cropped_34.png	ffi                      	0.0898
demo_image/cropped_35.png	any                      	0.0300
demo_image/cropped_36.png	kind                     	0.0051
demo_image/cropped_37.png	to                       	0.1131
demo_image/cropped_38.png	for                      	0.0536
demo_image/cropped_39.png	eted                     	0.0031
demo_image/cropped_40.png	the                      	0.1422
demo_image/cropped_41.png	apr                      	0.0170
demo_image/cropped_42.png	eti                      	0.0515
demo_image/cropped_43.png	ofo                      	0.0648
demo_image/cropped_44.png	in                       	0.0509
demo_image/cropped_45.png	the                      	0.1268
demo_image/cropped_46.png	ffi                      	0.0898
demo_image/cropped_47.png	any                      	0.0300
demo_image/cropped_48.png	kind                     	0.0051
demo_image/cropped_49.png	to                       	0.1131
demo_image/cropped_50.png	for                      	0.0536
demo_image/cropped_51.png	eted                     	0.0031
demo_image/cropped_52.png	the                      	0.1422
demo_image/cropped_53.png	apr                      	0.0170
demo_image/cropped_54.png	eti                      	0.0515
demo_image/cropped_55.png	ofo                      	0.0648
demo_image/cropped_56.png	and                      	0.0927
demo_image/cropped_57.png	ear                      	0.0644
demo_image/cropped_58.png	ded                      	0.0247
demo_image/cropped_59.png	in                       	0.0509
demo_image/cropped_60.png	the                      	0.1268
demo_image/cropped_61.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1130
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1130
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1130
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1130
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	in                       	0.0509
demo_image/cropped_33.png	the                      	0.1269
demo_image/cropped_34.png	ffi                      	0.0898
demo_image/cropped_35.png	any                      	0.0300
demo_image/cropped_36.png	kind                     	0.0051
demo_image/cropped_37.png	to                       	0.1130
demo_image/cropped_38.png	for                      	0.0536
demo_image/cropped_39.png	eted                     	0.0031
demo_image/cropped_40.png	the                      	0.1423
demo_image/cropped_41.png	apr                      	0.0170
demo_image/cropped_42.png	eti                      	0.0515
demo_image/cropped_43.png	ofo                      	0.0648
demo_image/cropped_44.png	in                       	0.0509
demo_image/cropped_45.png	the                      	0.1269
demo_image/cropped_46.png	ffi                      	0.0898
demo_image/cropped_47.png	any                      	0.0300
demo_image/cropped_48.png	kind                     	0.0051
demo_image/cropped_49.png	to                       	0.1130
demo_image/cropped_50.png	for                      	0.0536
demo_image/cropped_51.png	eted                     	0.0031
demo_image/cropped_52.png	the                      	0.1422
demo_image/cropped_53.png	apr                      	0.0170
demo_image/cropped_54.png	eti                      	0.0515
demo_image/cropped_55.png	ofo                      	0.0648
demo_image/cropped_56.png	and                      	0.0927
demo_image/cropped_57.png	ear                      	0.0644
demo_image/cropped_58.png	ded                      	0.0247
demo_image/cropped_59.png	in                       	0.0509
demo_image/cropped_60.png	the                      	0.1269
